"X","Y","C1hA","0kxZ","tvMX","OlYb","7rk5","F39L","VNSF","tkxI"
"14.0","20.0","-88","-86","-92","-65","-97","-82","-94","-98"
"14.0","20.0","-94","-86","-92","-65","-97","-86","-94","-98"
"14.0","20.0","-94","-87","-93","-64","-97","-86","-92","-98"
"14.0","20.0","-94","-90","-93","-64","-97","-86","-92","-98"
"14.0","20.0","-94","-90","-93","-64","-97","-86","-92","-98"
"14.0","20.0","-94","-90","-93","-64","-93","-86","-92","-94"
"14.0","20.0","-94","-90","-93","-65","-93","-86","-92","-94"
"14.0","20.0","-94","-90","-95","-69","-93","-82","-92","-94"
"14.0","20.0","-94","-87","-95","-69","-93","-82","-92","-95"
"14.0","20.0","-87","-94","-95","-69","-93","-82","-95","-95"
"14.0","20.0","-87","-94","-95","-68","-96","-82","-88","-95"
"14.0","20.0","-87","-87","-95","-68","-96","-82","-93","-96"
"14.0","20.0","-91","-87","-95","-75","-96","-94","-93","-96"
"14.0","20.0","-91","-87","-95","-68","-98","-94","-93","-96"
"14.0","20.0","-91","-87","-94","-68","-98","-94","-93","-95"
"14.0","20.0","-91","-95","-94","-68","-98","-94","-94","-98"
"14.0","20.0","-91","-94","-94","-74","-98","-94","-98","-98"
"14.0","20.0","-91","-94","-94","-74","-92","-94","-98","-98"
"14.0","20.0","-91","-87","-94","-74","-92","-88","-92","-98"
"14.0","20.0","-91","-87","-94","-74","-92","-88","-92","-98"
"14.0","20.0","-91","-90","-93","-74","-93","-88","-88","-98"
"14.0","20.0","-91","-90","-93","-74","-93","-88","-88","-96"
"14.0","20.0","-91","-90","-93","-65","-93","-88","-88","-96"
"14.0","20.0","-91","-86","-96","-68","-93","-88","-87","-97"
"14.0","20.0","-88","-86","-96","-65","-92","-87","-92","-94"
"14.0","20.0","-88","-89","-95","-65","-97","-96","-92","-94"
"14.0","20.0","-88","-89","-94","-65","-97","-96","-93","-94"
"14.0","20.0","-88","-89","-94","-68","-97","-96","-93","-94"
"10.0","20.0","-86","-90","-94","-80","100","-86","-97","-99"
"10.0","20.0","-86","-90","-94","-74","100","-86","-97","-99"
"10.0","20.0","-86","-90","-94","-74","100","-86","-96","-99"
"10.0","20.0","-88","-90","-94","-74","100","-86","-98","-99"
"10.0","20.0","-93","-90","-94","-75","100","-86","-98","-99"
"10.0","20.0","-93","-93","-94","-77","-99","-80","-98","-99"
"10.0","20.0","-93","-93","-94","-75","-99","-80","-98","-99"
"10.0","20.0","-93","-93","-94","-76","-98","-80","-98","-97"
"10.0","20.0","-90","-93","-94","-76","-98","-81","-93","-95"
"10.0","20.0","-88","-93","-94","-76","-98","-81","-93","-99"
"10.0","20.0","-88","-93","-94","-74","-98","-81","-95","-99"
"10.0","20.0","-88","-91","-99","-74","-98","-79","-95","-99"
"10.0","20.0","-88","-91","-99","-74","-98","-79","-94","-99"
"10.0","20.0","-88","-91","-99","-74","-98","-83","-94","-99"
"10.0","20.0","-88","-92","-99","-74","-98","-83","-94","-99"
"10.0","20.0","-88","-92","-99","-75","-98","-81","-97","-99"
"10.0","20.0","-88","-92","-95","-75","-98","-81","-97","-99"
"10.0","20.0","-94","-92","-95","-75","-98","-81","-97","-98"
"10.0","20.0","-94","-90","-95","-75","-98","-81","-96","-98"
"10.0","20.0","-94","-90","-95","-75","-99","-81","-96","-98"
"10.0","20.0","-94","-90","-95","-76","-99","-81","-96","-100"
"10.0","20.0","-94","-90","-94","-86","-99","-81","-95","-100"
"10.0","20.0","-94","-91","-94","-86","-99","-84","-95","-100"
"10.0","20.0","-94","-91","-94","-86","-98","-78","-95","-100"
"10.0","20.0","-94","-91","-95","-76","-98","-78","-97","-100"
"10.0","20.0","-94","-91","-94","-76","-98","-82","-97","-98"
"10.0","20.0","-94","-91","-94","-74","-98","-82","-97","-98"
"10.0","20.0","-94","-91","-94","-74","-98","-78","-97","-98"
"10.0","20.0","-94","-91","-94","-74","-98","-78","-97","-102"
"10.0","20.0","-94","-98","-94","-74","-98","-78","-97","-102"
"10.0","20.0","-94","-98","-94","-74","-98","-84","-100","-102"
"10.0","20.0","-94","-98","-94","-74","-98","-84","-94","-102"
"10.0","20.0","-94","-98","-94","-74","-98","-84","-94","-99"
"10.0","20.0","-94","-92","-94","-74","-98","-84","-94","-99"
"10.0","20.0","-93","-92","-94","-74","-98","-84","-94","-99"
"10.0","20.0","-87","-92","-94","-86","-98","-82","-94","-99"
"10.0","20.0","-87","-92","-94","-74","-98","-81","-100","-99"
"10.0","20.0","-87","-96","-95","-74","-98","-81","-97","-99"
"10.0","20.0","-92","-96","-94","-74","-98","-81","-97","-99"
"10.0","20.0","-92","-96","-101","-85","-98","-81","-97","-99"
"10.0","20.0","-87","-92","-101","-85","-98","-83","-97","-99"
"10.0","20.0","-87","-92","-101","-76","-98","-83","-97","-99"
"10.0","20.0","-87","-92","-94","-85","-98","-83","-97","-96"
"10.0","20.0","-87","-92","-99","-85","-98","-83","-98","-96"
"10.0","20.0","-87","-92","-99","-74","-98","-83","-96","-96"
"10.0","20.0","-87","-92","-95","-75","-98","-82","-96","-96"
"10.0","20.0","-94","-91","-95","-75","-98","-77","-94","-96"
"10.0","20.0","-94","-91","-95","-75","-98","-77","-99","-96"
"10.0","20.0","-94","-91","-95","-74","-98","-82","-99","-96"
"10.0","20.0","-88","-94","-95","-75","-98","-82","-99","-96"
"10.0","20.0","-92","-91","-95","-75","-98","-82","-92","-99"
"10.0","20.0","-92","-91","-100","-75","-98","-82","-92","-99"
"10.0","20.0","-92","-94","-95","-74","-98","-82","-92","-99"
"10.0","20.0","-90","-94","-95","-74","-98","-81","-92","-99"
"10.0","20.0","-90","-90","-95","-74","-98","-81","-93","-102"
"10.0","20.0","-90","-95","-95","-74","-98","-81","-93","-102"
"10.0","20.0","-90","-95","-95","-74","-98","-81","-93","-98"
"10.0","20.0","-94","-92","-96","-86","-100","-81","-93","-98"
"10.0","20.0","-94","-94","-96","-86","-100","-82","-98","-98"
"10.0","20.0","-94","-94","-96","-86","-100","-82","-94","-98"
"10.0","20.0","-93","-94","-96","-86","-100","-82","-94","-98"
"10.0","20.0","-93","-98","-96","-86","-100","-82","-94","-98"
"10.0","20.0","-93","-98","-96","-86","-100","-82","-94","-101"
"10.0","20.0","-94","-98","-96","-86","-100","-82","-94","-101"
"10.0","20.0","-94","-98","-96","-75","-100","-82","-94","-101"
"10.0","20.0","-94","-94","-96","-75","-100","-82","-94","-101"
"10.0","20.0","-94","-93","-96","-75","-100","-82","-94","-101"
"10.0","20.0","-93","-93","-96","-75","-100","-82","-94","-101"
"10.0","20.0","-93","-93","-96","-74","-100","-82","-94","-99"
"10.0","20.0","-88","-93","-96","-74","-100","-81","-94","-99"
"10.0","20.0","-93","-93","-96","-74","-100","-81","-94","-99"
"10.0","20.0","-93","-96","-96","-85","-100","-81","-94","-99"
"10.0","20.0","-93","-92","-96","-85","-100","-81","-94","-99"
"10.0","20.0","-93","-92","-95","-85","-100","-81","-94","-99"
"10.0","20.0","-88","-92","-95","-74","-100","-81","-94","-105"
"10.0","20.0","-88","-92","-95","-85","-100","-81","-94","-105"
"10.0","20.0","-92","-93","-95","-85","-100","-81","-94","-105"
"10.0","20.0","-90","-93","-95","-85","-100","-77","-99","-102"
"10.0","20.0","-90","-92","-100","-85","-100","-81","-99","-102"
"10.0","20.0","-90","-92","-100","-86","-100","-81","-99","-97"
"10.0","20.0","-90","-92","-100","-75","-100","-81","-95","-97"
"10.0","20.0","-90","-92","-100","-87","-100","-81","-95","-96"
"10.0","20.0","-90","-92","-100","-87","-100","-82","-96","-96"
"10.0","20.0","-90","-92","-100","-75","-100","-81","-96","-96"
"10.0","20.0","-90","-93","-100","-75","-100","-81","-96","-96"
"10.0","20.0","-89","-93","-100","-75","-100","-81","-102","-97"
"10.0","20.0","-89","-93","-100","-75","-100","-81","-102","-97"
"10.0","20.0","-89","-96","-100","-75","-100","-81","-102","-97"
"10.0","20.0","-93","-94","-97","-74","-100","-77","-97","-97"
"10.0","20.0","-91","-94","-97","-74","-100","-77","-97","-97"
"10.0","20.0","-91","-93","-97","-74","-100","-77","-97","-97"
"10.0","20.0","-91","-93","-97","-75","-100","-77","-97","-97"
"10.0","20.0","-90","-93","-97","-75","-98","-77","-97","-97"
"10.0","20.0","-90","-93","-97","-75","-98","-77","-97","-100"
"10.0","20.0","-90","-93","-101","-75","-98","-77","-97","-100"
"10.0","20.0","-93","-93","-101","-75","-98","-81","-97","-100"
"10.0","20.0","-93","-93","-101","-75","-98","-82","-97","-100"
"10.0","20.0","-91","-96","-101","-85","-98","-82","-99","-100"
"10.0","20.0","-91","-96","-99","-75","-98","-82","-99","-100"
"10.0","20.0","-91","-96","-99","-85","-98","-81","-92","-100"
"10.0","20.0","-91","-94","-99","-85","-98","-83","-92","-100"
"10.0","20.0","-91","-94","-96","-75","-98","-83","-92","-103"
"10.0","20.0","-90","-94","-96","-75","-98","-83","-91","-103"
"10.0","20.0","-86","-94","-95","-85","-98","-80","-91","-103"
"10.0","20.0","-86","-102","-95","-75","-98","-82","-96","-103"
"10.0","20.0","-86","-102","-96","-85","-98","-78","-92","-103"
"10.0","20.0","-86","-99","-96","-85","-98","-78","-98","-103"
"10.0","20.0","-86","-99","-96","-75","-98","-78","-98","-103"
"10.0","20.0","-94","-99","-98","-84","-98","-78","-92","-103"
"10.0","20.0","-94","-99","-95","-84","-98","-78","-92","-96"
"10.0","20.0","-94","-99","-100","-74","-98","-78","-97","-96"
"10.0","20.0","-94","-99","-100","-75","-98","-81","-91","-96"
"10.0","20.0","-94","-91","-100","-75","-98","-81","-91","-98"
"10.0","20.0","-94","-91","-100","-75","-98","-81","-91","-96"
"10.0","20.0","-94","-91","-100","-75","-98","-81","-97","-96"
"10.0","20.0","-90","-101","-100","-75","-98","-81","-92","-96"
"10.0","20.0","-90","-92","-96","-75","-98","-81","-92","-100"
"10.0","20.0","-90","-92","-96","-75","-98","-81","-92","-100"
"10.0","20.0","-90","-92","-96","-75","-98","-81","-92","-100"
"10.0","20.0","-90","-91","-96","-75","-98","-81","-92","-101"
"10.0","20.0","-90","-91","-96","-75","-98","-81","-92","-101"
"10.0","20.0","-91","-91","-96","-75","-98","-81","-92","-98"
"10.0","20.0","-87","-91","-96","-75","-98","-81","-92","-98"
"10.0","20.0","-87","-92","-96","-75","-98","-81","-92","-98"
"10.0","20.0","-87","-92","-96","-75","-98","-79","-92","-98"
"10.0","20.0","-86","-92","-96","-75","-98","-79","-92","-98"
"10.0","20.0","-86","-92","-97","-84","-98","-79","-95","-98"
"10.0","20.0","-93","-90","-97","-84","-98","-79","-95","-98"
"10.0","20.0","-93","-90","-97","-84","-98","-79","-95","-98"
"10.0","20.0","-93","-98","-97","-84","-98","-79","-95","-98"
"10.0","20.0","-93","-98","-97","-84","-98","-83","-92","-99"
"10.0","20.0","-93","-98","-96","-84","-98","-83","-92","-97"
"10.0","20.0","-90","-98","-96","-84","-98","-81","-92","-97"
"10.0","20.0","-90","-98","-96","-75","-103","-81","-92","-97"
"10.0","20.0","-90","-92","-96","-75","-103","-81","-92","-97"
"10.0","20.0","-90","-92","-96","-75","-103","-77","-92","-98"
"10.0","20.0","-90","-100","-96","-75","-103","-77","-92","-98"
"10.0","20.0","-87","-100","-95","-74","-103","-77","-92","-101"
"10.0","20.0","-87","-100","-95","-74","-103","-81","-92","-101"
"10.0","20.0","-93","-101","-95","-74","-103","-77","-92","-101"
"10.0","20.0","-93","-101","-95","-84","-103","-77","-92","-101"
"10.0","20.0","-93","-95","-95","-75","-103","-77","-92","-101"
"10.0","20.0","-93","-95","-95","-84","-103","-80","-92","-98"
"10.0","20.0","-93","-98","-95","-84","-103","-80","-92","-98"
"10.0","20.0","-93","-98","-95","-84","-103","-82","-97","-102"
"10.0","20.0","-93","-98","-95","-74","-103","-82","-97","-102"
"10.0","20.0","-86","-101","-95","-74","-103","-81","-97","-97"
"10.0","20.0","-86","-92","-95","-74","-103","-81","-97","-97"
"10.0","20.0","-86","-92","-95","-75","-103","-81","-98","-97"
"10.0","20.0","-86","-92","-95","-75","-99","-80","-92","-97"
"6.0","20.0","-97","-87","-86","-79","-99","-88","-92","-104"
"6.0","20.0","-97","-87","-86","-79","-99","-88","-92","-104"
"6.0","20.0","-93","-87","-86","-79","-99","-88","-92","-104"
"6.0","20.0","-93","-84","-90","-79","-95","-97","-92","-104"
"6.0","20.0","-93","-84","-90","-79","-95","-90","-92","-104"
"6.0","20.0","-93","-84","-90","-78","-95","-90","-90","-100"
"6.0","20.0","-93","-84","-86","-78","-97","-88","-90","-100"
"6.0","20.0","-93","-84","-86","-78","-97","-88","-90","-100"
"6.0","20.0","-93","-82","-86","-78","-97","-93","-90","-100"
"6.0","20.0","-93","-82","-86","-78","-97","-93","-91","-100"
"6.0","20.0","-93","-82","-90","-78","-97","-93","-90","-100"
"6.0","20.0","-93","-82","-90","-79","-97","-90","-90","-100"
"6.0","20.0","-98","-82","-90","-78","-97","-90","-90","-100"
"6.0","20.0","-98","-82","-90","-78","-96","-92","-90","-100"
"6.0","20.0","-98","-82","-92","-78","-96","-88","-89","-100"
"6.0","20.0","-98","-82","-92","-78","-97","-88","-89","-100"
"6.0","20.0","-98","-82","-92","-78","-97","-88","-90","-100"
"6.0","20.0","-98","-82","-92","-86","-97","-88","-90","-100"
"6.0","20.0","-98","-81","-92","-86","-96","-92","-92","-100"
"6.0","20.0","-98","-81","-92","-86","-96","-92","-90","-100"
"6.0","20.0","-98","-84","-89","-86","-96","-92","-90","-100"
"6.0","20.0","-98","-80","-86","-79","-95","-92","-90","-100"
"6.0","20.0","-103","-80","-86","-79","-95","-92","-92","-100"
"6.0","20.0","-103","-80","-86","-79","-96","-92","-92","-100"
"6.0","20.0","-103","-83","-88","-79","-96","-92","-92","-100"
"6.0","20.0","-103","-83","-88","-80","-96","-87","-92","-100"
"6.0","20.0","-103","-83","-85","-86","-96","-87","-92","-100"
"6.0","20.0","-103","-85","-88","-80","-97","-88","-90","-100"
"6.0","20.0","-103","-81","-88","-80","-95","-86","-90","-100"
"6.0","20.0","-103","-83","-86","-80","-95","-86","-91","-100"
"6.0","20.0","-103","-83","-88","-80","-96","-86","-90","-100"
"6.0","20.0","-103","-81","-88","-81","-96","-90","-90","-100"
"6.0","20.0","-103","-82","-88","-81","-96","-90","-90","-100"
"6.0","20.0","-103","-80","-86","-88","-96","-90","-92","-100"
"6.0","20.0","-103","-80","-86","-88","-96","-90","-92","-100"
"6.0","20.0","-97","-80","-87","-88","-96","-87","-92","-100"
"6.0","20.0","-97","-80","-85","-81","-96","-93","-92","-100"
"6.0","20.0","-97","-80","-85","-81","-96","-93","-91","-100"
"6.0","20.0","-97","-81","-85","-81","-98","-93","-91","-98"
"6.0","20.0","-97","-84","-85","-81","-98","-91","-91","-98"
"6.0","20.0","-97","-84","-88","-79","-98","-91","-91","-98"
"6.0","20.0","-97","-80","-88","-79","-98","-87","-92","-98"
"6.0","20.0","-97","-80","-88","-79","-95","-87","-92","-98"
"6.0","20.0","-97","-82","-85","-79","-95","-87","-92","-98"
"6.0","20.0","-97","-82","-85","-79","-95","-89","-92","-98"
"6.0","20.0","-99","-83","-85","-79","-94","-89","-92","-98"
"6.0","20.0","-99","-83","-85","-80","-94","-89","-92","-98"
"6.0","20.0","-99","-82","-88","-80","-94","-89","-92","-98"
"6.0","20.0","-99","-82","-88","-80","-94","-89","-92","-98"
"6.0","20.0","-100","-80","-88","-80","-93","-89","-90","-100"
"6.0","20.0","-100","-80","-86","-87","-93","-88","-90","-99"
"6.0","20.0","-100","-85","-87","-80","-93","-88","-90","-99"
"6.0","20.0","-98","-85","-85","-80","-97","-88","-90","-99"
"6.0","20.0","-98","-85","-85","-80","-96","-90","-90","-99"
"6.0","20.0","-98","-85","-85","-80","-96","-90","-91","-99"
"6.0","20.0","-97","-80","-85","-86","-96","-88","-91","-102"
"6.0","20.0","-97","-80","-85","-86","-96","-88","-91","-102"
"6.0","20.0","-97","-80","-85","-86","-96","-91","-90","-102"
"6.0","20.0","-97","-80","-86","-79","-96","-91","-91","-102"
"6.0","20.0","-102","-79","-86","-79","-97","-91","-91","-98"
"6.0","20.0","-102","-79","-86","-79","-94","-91","-91","-102"
"6.0","20.0","-102","-79","-88","-79","-94","-91","-91","-102"
"6.0","20.0","-102","-81","-88","-79","-94","-91","-91","-99"
"6.0","20.0","-95","-81","-88","-86","-97","-91","-91","-99"
"6.0","20.0","-95","-81","-88","-80","-94","-91","-91","-99"
"6.0","20.0","-95","-80","-88","-80","-98","-94","-91","-99"
"6.0","20.0","-95","-80","-89","-80","-98","-94","-92","-99"
"6.0","20.0","-94","-80","-89","-80","-98","-94","-92","-99"
"6.0","20.0","-94","-80","-89","-80","-98","-90","-92","-99"
"6.0","20.0","-94","-80","-87","-80","-98","-93","-89","-99"
"6.0","20.0","-94","-77","-90","-78","-94","-93","-89","-99"
"6.0","20.0","-94","-77","-90","-80","-94","-92","-90","-99"
"6.0","20.0","-94","-86","-88","-88","-94","-92","-91","-99"
"6.0","20.0","-94","-86","-88","-88","-94","-92","-90","-99"
"6.0","20.0","-100","-86","-88","-88","-94","-92","-90","-99"
"6.0","20.0","-94","-86","-88","-81","-94","-92","-90","-99"
"6.0","20.0","-94","-76","-88","-90","-94","-92","-90","-99"
"6.0","20.0","-94","-76","-92","-90","-94","-92","-90","-99"
"6.0","20.0","-94","-76","-92","-80","-94","-86","-90","-99"
"6.0","20.0","-99","-90","-92","-90","-95","-95","-90","-99"
"6.0","20.0","-100","-78","-92","-88","-97","-95","-91","-99"
"6.0","20.0","-100","-88","-92","-88","-97","-93","-91","-99"
"6.0","20.0","-100","-88","-92","-89","-97","-93","-91","-99"
"6.0","20.0","-100","-88","-92","-89","-97","-93","-91","-99"
"6.0","20.0","-100","-78","-92","-89","-98","-93","-91","-99"
"6.0","20.0","-100","-78","-92","-90","-97","-93","-91","-99"
"6.0","20.0","-100","-88","-86","-78","-97","-93","-90","-99"
"6.0","20.0","-100","-79","-86","-78","-98","-93","-90","-99"
"6.0","20.0","-100","-79","-86","-78","-98","-89","-90","-99"
"6.0","20.0","-100","-79","-86","-78","-97","-89","-91","-99"
"6.0","20.0","-100","-79","-87","-78","-97","-88","-91","-99"
"6.0","20.0","-102","-79","-87","-78","-97","-88","-91","-99"
"6.0","20.0","-102","-89","-87","-78","-95","-88","-91","-99"
"6.0","20.0","-102","-89","-87","-78","-95","-93","-91","-99"
"6.0","20.0","-102","-89","-85","-88","-99","-93","-91","-99"
"6.0","20.0","-102","-90","-85","-88","-97","-90","-91","-99"
"6.0","20.0","-92","-90","-85","-88","-97","-90","-91","-99"
"6.0","20.0","-92","-90","-85","-89","-97","-91","-90","-99"
"6.0","20.0","-92","-90","-85","-89","-97","-91","-90","-99"
"6.0","20.0","-92","-90","-87","-80","-97","-91","-90","-99"
"6.0","20.0","-92","-92","-87","-80","-97","-91","-90","-99"
"6.0","20.0","-92","-92","-87","-80","-97","-91","-91","-99"
"6.0","20.0","-92","-92","-93","-79","-97","-91","-91","-99"
"6.0","20.0","-92","-92","-93","-80","-97","-91","-91","-99"
"6.0","20.0","-92","-92","-93","-79","-96","-91","-91","-99"
"6.0","20.0","-92","-92","-93","-89","-96","-91","-91","-99"
"6.0","20.0","-92","-89","-93","-89","-96","-91","-91","-99"
"6.0","20.0","-92","-89","-93","-89","-95","-91","-91","-99"
"6.0","20.0","-92","-89","-93","-80","-98","-91","-91","-99"
"6.0","20.0","-92","-79","-93","-80","-98","-91","-91","-99"
"6.0","20.0","-92","-91","-93","-80","-98","-92","-91","-99"
"6.0","20.0","-92","-91","-85","-80","-98","-92","-91","-99"
"6.0","20.0","-92","-80","-85","-79","-97","-92","-91","-99"
"6.0","20.0","-92","-80","-85","-79","-97","-91","-91","-99"
"6.0","20.0","-99","-80","-93","-80","-97","-92","-91","-99"
"6.0","20.0","-92","-80","-93","-80","-97","-90","-91","-99"
"6.0","20.0","-92","-90","-93","-80","-97","-90","-91","-99"
"6.0","20.0","-92","-90","-93","-80","-97","-93","-91","-99"
"6.0","20.0","-92","-90","-88","-80","-97","-93","-91","-99"
"6.0","20.0","-92","-90","-88","-91","-97","-93","-91","-99"
"6.0","20.0","-92","-90","-88","-91","-98","-93","-91","-99"
"6.0","20.0","-93","-90","-88","-91","-98","-93","-91","-99"
"6.0","20.0","-93","-90","-93","-81","-98","-93","-92","-99"
"6.0","20.0","-93","-90","-86","-81","-98","-93","-92","-101"
"6.0","20.0","-93","-90","-86","-78","-96","-92","-92","-101"
"6.0","20.0","-93","-90","-85","-78","-96","-92","-91","-101"
"6.0","20.0","-93","-90","-86","-88","-96","-95","-91","-101"
"6.0","20.0","-93","-90","-93","-78","-96","-95","-92","-101"
"6.0","20.0","-97","-90","-93","-80","-95","-90","-92","-101"
"6.0","20.0","-92","-82","-86","-80","-98","-90","-92","-101"
"6.0","20.0","-92","-82","-86","-79","-98","-90","-91","-101"
"6.0","20.0","-92","-88","-86","-79","-95","-90","-91","-101"
"6.0","20.0","-92","-81","-86","-79","-98","-90","-91","-101"
"6.0","20.0","-91","-81","-86","-79","-98","-90","-92","-100"
